user,item,Time
13120,9485,"09 2, 2017"
8134,14263,"11 24, 2017"
14830,14492,"11 6, 2017"
9691,9788,"02 2, 2013"
5463,8178,"07 17, 2014"
14357,10838,"08 16, 2013"
12786,13166,"01 15, 2012"
1377,4411,"05 11, 2014"
8236,2146,"09 15, 2017"
6378,10412,"09 6, 2017"
3680,10754,"11 27, 2014"
7061,14161,"08 26, 2015"
3346,11778,"06 16, 2015"
3267,6109,"01 12, 2014"
2853,3666,"05 23, 2014"
2540,9883,"03 19, 2013"
5964,9725,"08 29, 2014"
5802,1169,"08 28, 2014"
13393,4536,"04 15, 2015"
4015,275,"12 26, 2012"
5360,9317,"07 9, 2015"
9451,1401,"01 7, 2014"
8101,11024,"03 17, 2015"
12819,11910,"07 18, 2016"
5754,4274,"03 7, 2015"
6025,5963,"01 10, 2017"
1546,4723,"12 26, 2012"
14651,15245,"07 14, 2018"
4123,2719,"10 16, 2016"
6172,609,"01 9, 2016"
2208,1159,"08 16, 2004"
2027,4919,"06 1, 2016"
4625,9860,"07 3, 2014"
1153,14885,"08 15, 2013"
11646,4707,"09 2, 2016"
10723,7012,"05 15, 2014"
7095,13687,"01 21, 2014"
7805,11576,"10 14, 2014"
714,7280,"05 20, 2015"
15209,9686,"03 7, 2018"
4082,7276,"10 7, 2015"
12507,8871,"03 1, 2015"
8906,5119,"02 14, 2014"
11845,4522,"04 12, 2016"
9633,7759,"03 27, 2014"
3006,5254,"11 4, 2014"
2402,9451,"12 29, 2015"
13931,12732,"11 1, 2016"
14956,13470,"12 19, 2017"
11255,5444,"05 18, 2014"
9350,4249,"01 3, 2017"
8100,12607,"01 16, 2017"
12089,10375,"02 4, 2013"
3966,3122,"01 24, 2015"
4107,906,"10 1, 2015"
5702,2329,"07 6, 2007"
10234,4078,"07 5, 2014"
5538,471,"04 21, 2011"
9609,11667,"08 5, 2016"
12800,13667,"03 6, 2016"
6748,3409,"06 30, 2013"
7764,7831,"06 24, 2013"
980,2472,"03 6, 2007"
13239,10064,"01 28, 2015"
3859,1277,"04 11, 2002"
10687,5609,"07 19, 2014"
1077,1420,"12 20, 2011"
5954,4289,"06 11, 2010"
14734,12567,"12 1, 2016"
8153,9628,"09 5, 2016"
4519,6270,"11 26, 2012"
11433,5054,"11 6, 2016"
5078,8475,"04 10, 2018"
7478,10100,"12 17, 2013"
2375,733,"10 10, 2013"
5304,7929,"09 4, 2014"
1115,9882,"08 31, 2014"
3206,13063,"01 15, 2014"
10637,13058,"11 3, 2013"
172,8855,"03 13, 2017"
15258,12304,"12 22, 2015"
321,4608,"06 27, 2015"
2347,9561,"06 21, 2013"
4076,1264,"12 25, 2016"
11416,15195,"06 10, 2013"
4953,6874,"05 30, 2017"
3023,1550,"11 5, 2011"
5606,196,"03 29, 2018"
4200,3920,"08 13, 2014"
6284,587,"05 19, 2014"
2984,3297,"08 17, 2012"
10658,8718,"03 23, 2017"
2449,10568,"03 23, 2015"
11042,6614,"08 23, 2016"
4937,11068,"06 30, 2013"
6764,7231,"04 28, 2018"
3793,9196,"01 5, 2012"
8124,14334,"09 28, 2016"
3124,657,"12 19, 2012"
3900,1987,"01 29, 2012"
8373,12545,"03 3, 2017"
2970,5601,"04 28, 2013"
5841,3707,"12 27, 2012"
10484,14161,"09 8, 2015"
89,6485,"04 28, 2014"
3957,7763,"05 15, 2017"
11685,9552,"04 20, 2014"
11855,3470,"02 1, 2016"
9355,7820,"07 8, 2014"
12223,12847,"07 8, 2017"
3611,5372,"02 4, 2016"
531,1923,"05 9, 2012"
866,443,"03 12, 2016"
1553,2352,"07 14, 2011"
1139,4756,"05 8, 2014"
2772,11724,"03 28, 2015"
7966,11605,"02 28, 2016"
6389,9878,"01 7, 2016"
2146,2014,"04 25, 2010"
3493,5757,"04 3, 2017"
959,2584,"07 31, 2012"
12039,10726,"05 24, 2013"
14594,11855,"10 31, 2014"
3766,2899,"05 3, 2017"
12149,3211,"08 30, 2016"
14105,9187,"02 22, 2015"
10014,2073,"07 26, 2016"
13544,12155,"03 12, 2017"
2537,861,"10 19, 2017"
3136,12850,"03 13, 2017"
3058,173,"02 16, 2016"
4262,10789,"03 25, 2017"
8227,13492,"10 15, 2015"
13944,5550,"10 11, 2017"
2754,5858,"11 16, 2015"
4553,8694,"07 16, 2013"
2553,7683,"09 5, 2014"
6121,3132,"01 27, 2015"
6807,11292,"04 17, 2015"
3403,5306,"07 20, 2016"
11005,8692,"01 12, 2016"
15249,14492,"11 7, 2017"
8340,12825,"02 10, 2017"
4553,7090,"01 24, 2014"
8251,12110,"09 10, 2015"
2329,3395,"10 15, 2010"
13165,13325,"10 5, 2012"
1402,10889,"02 17, 2014"
5702,3990,"11 12, 2009"
2835,599,"09 25, 2011"
9442,3670,"10 25, 2014"
2114,8825,"11 23, 2015"
13197,12103,"08 10, 2015"
7052,3097,"11 30, 2014"
4104,12545,"10 29, 2016"
5304,13759,"08 18, 2014"
10746,1952,"01 8, 2017"
1445,9479,"11 20, 2012"
4906,3582,"05 17, 2014"
7712,9110,"07 30, 2015"
1611,6052,"08 7, 2008"
10134,5343,"02 20, 2018"
863,1193,"03 19, 2014"
3439,6402,"10 6, 2014"
10272,8232,"11 6, 2015"
7036,8126,"12 29, 2014"
8043,12966,"08 20, 2017"
474,3589,"10 23, 2015"
9028,1239,"08 27, 2014"
754,5303,"01 2, 2004"
9662,3896,"04 10, 2018"
3943,241,"03 10, 2014"
7667,10138,"11 8, 2015"
4915,366,"02 6, 2014"
10514,5242,"05 10, 2014"
7484,7965,"06 3, 2014"
4573,319,"09 19, 2015"
2575,10201,"02 25, 2016"
14437,14076,"11 24, 2015"
2219,4445,"07 26, 2014"
2859,14045,"02 15, 2018"
8683,3052,"06 19, 2014"
10610,8679,"08 9, 2016"
12198,9051,"03 31, 2016"
475,14907,"09 28, 2014"
9483,6349,"10 11, 2016"
797,711,"04 25, 2017"
6475,14524,"01 17, 2018"
5305,8729,"06 10, 2017"
2308,588,"03 21, 2017"
3977,5141,"06 17, 2017"
11423,7231,"09 11, 2017"
13348,15023,"10 6, 2014"
6230,587,"08 23, 2014"
5445,10122,"06 20, 2016"
7713,8153,"07 18, 2014"
6352,4313,"11 20, 2014"
13242,13178,"04 12, 2013"
9437,11665,"05 14, 2017"
29,2333,"09 22, 2017"
4227,2711,"08 7, 2017"
7501,11220,"08 31, 2015"
3468,5450,"04 11, 2016"
3587,205,"06 23, 2013"
14685,12481,"12 8, 2017"
10232,4108,"05 29, 2015"
1012,1163,"03 30, 2006"
986,849,"11 4, 2013"
11773,9014,"01 10, 2015"
2119,2032,"03 24, 2011"
5666,12718,"12 20, 2016"
14311,13919,"02 25, 2018"
6282,838,"12 30, 2014"
10825,6584,"05 2, 2018"
7036,14458,"10 29, 2017"
11032,10199,"04 21, 2014"
5182,4028,"04 9, 2014"
11354,11839,"02 2, 2015"
980,1884,"01 11, 2006"
3658,2353,"04 9, 2010"
3438,6432,"11 14, 2013"
7825,11077,"07 6, 2016"
14884,7881,"08 10, 2016"
6386,9758,"01 29, 2016"
8288,5077,"10 10, 2013"
13394,15239,"11 26, 2012"
797,7255,"02 23, 2014"
10260,11682,"01 7, 2015"
8559,13373,"06 12, 2016"
4929,3118,"12 29, 2015"
12225,14960,"05 29, 2018"
12830,14266,"03 28, 2018"
7683,12662,"09 29, 2016"
9071,7021,"06 4, 2015"
5826,4666,"03 28, 2011"
12819,10506,"09 16, 2016"
6309,10254,"03 13, 2015"
12769,8351,"01 25, 2016"
6679,11506,"02 15, 2015"
5450,12549,"08 1, 2016"
14999,13631,"10 23, 2016"
10799,4456,"06 28, 2014"
9262,2832,"03 30, 2017"
12133,10435,"11 8, 2017"
11891,8391,"06 10, 2016"
10730,7090,"01 11, 2014"
13627,9936,"12 13, 2013"
4794,4069,"05 25, 2013"
10540,13606,"11 14, 2017"
7666,8158,"11 7, 2014"
14163,11327,"06 1, 2014"
13326,14352,"04 14, 2018"
11728,6790,"02 29, 2016"
10286,13341,"05 21, 2016"
12998,14405,"12 18, 2017"
9346,10820,"08 7, 2016"
7382,8379,"01 28, 2018"
458,454,"08 29, 2010"
355,5719,"06 25, 2002"
12433,6382,"11 23, 2013"
10193,3448,"03 20, 2013"
7886,1753,"01 23, 2017"
3140,2684,"10 20, 2016"
1438,13648,"09 14, 2013"
3234,12917,"08 26, 2017"
4398,10719,"03 25, 2015"
3,837,"09 4, 2014"
411,10829,"12 14, 2014"
6541,13757,"01 11, 2016"
13781,10838,"03 5, 2016"
12104,10355,"04 28, 2014"
2120,9062,"07 2, 2010"
6474,3545,"06 29, 2017"
11033,13565,"05 14, 2018"
11990,11127,"11 12, 2013"
5455,11191,"07 31, 2014"
7211,9025,"06 6, 2017"
9643,2866,"07 9, 2015"
12723,10438,"03 6, 2014"
5463,14655,"09 22, 2014"
918,1399,"07 20, 2015"
9587,3170,"04 25, 2014"
6264,12560,"12 10, 2016"
9122,9537,"05 7, 2017"
1035,10641,"07 27, 2014"
10710,7510,"04 9, 2015"
5687,4503,"01 31, 2014"
1656,3107,"09 7, 2015"
2992,6567,"06 22, 2016"
6527,1602,"04 24, 2017"
10610,9130,"03 18, 2014"
3862,13602,"07 29, 2014"
6062,5651,"10 9, 2014"
7593,10645,"03 2, 2013"
5159,3476,"08 28, 2017"
10477,14060,"10 15, 2015"
2853,10093,"01 8, 2016"
11378,12804,"10 25, 2017"
1780,302,"03 5, 2007"
9613,8264,"10 21, 2017"
455,2598,"05 11, 2015"
14355,7901,"08 25, 2013"
10133,1715,"08 31, 2017"
5642,599,"07 27, 2013"
480,104,"04 5, 2018"
7317,10064,"08 28, 2014"
3563,7467,"12 11, 2015"
15337,14618,"09 22, 2016"
1654,3663,"08 20, 2013"
2871,7319,"02 22, 2012"
7242,9800,"07 20, 2013"
6587,4367,"03 13, 2014"
13728,13480,"09 21, 2016"
5076,5179,"11 26, 2015"
14419,14660,"12 30, 2014"
12958,6922,"03 25, 2014"
12039,7797,"03 11, 2013"
2108,7541,"05 10, 2014"
2057,3692,"12 5, 2012"
2964,13227,"07 11, 2013"
3243,7541,"07 16, 2012"
14958,13981,"10 14, 2017"
7258,4273,"01 14, 2016"
5825,7902,"10 18, 2014"
335,9147,"09 11, 2013"
4185,3578,"08 22, 2014"
8981,1226,"12 15, 2011"
5420,3240,"02 24, 2012"
8817,6868,"12 1, 2017"
5197,2553,"01 22, 2014"
6925,10736,"06 3, 2013"
10310,7576,"10 1, 2014"
6067,587,"01 21, 2016"
98,591,"01 11, 2013"
13986,14765,"05 22, 2015"
1911,116,"10 10, 2014"
13733,10829,"09 29, 2013"
11336,8110,"03 19, 2015"
1442,3195,"05 6, 2016"
8028,8838,"11 23, 2017"
14876,7949,"11 4, 2013"
14025,10139,"10 14, 2013"
1210,1909,"01 20, 2013"
14683,7965,"02 27, 2014"
10474,14304,"04 25, 2018"
2718,5625,"07 27, 2015"
225,6210,"02 14, 2009"
12252,11971,"09 25, 2016"
5463,4382,"09 25, 2014"
7694,12594,"12 16, 2017"
10910,13778,"03 6, 2014"
5093,4887,"04 2, 2016"
9153,4237,"02 6, 2018"
3465,8845,"04 15, 2017"
2187,8965,"01 11, 2015"
14473,14521,"12 20, 2017"
7151,7663,"03 29, 2017"
12157,6973,"02 12, 2014"
7325,833,"03 6, 2013"
9574,6205,"02 24, 2014"
6682,710,"09 7, 2016"
8876,7818,"08 19, 2016"
11779,4768,"07 6, 2014"
10737,7050,"05 9, 2015"
13157,11323,"04 2, 2018"
6991,7269,"08 18, 2016"
12532,6612,"03 18, 2016"
12495,4718,"03 8, 2010"
5078,1075,"10 1, 2017"
8284,8972,"02 2, 2017"
11498,8997,"04 10, 2017"
5468,4492,"11 5, 2016"
8944,2630,"06 7, 2014"
9277,6192,"06 15, 2016"
4820,7980,"11 14, 2013"
8661,1355,"08 13, 2014"
3404,2569,"07 28, 2014"
10188,8850,"07 25, 2014"
13623,5628,"10 9, 2012"
9567,1425,"11 24, 2014"
4562,11397,"03 17, 2016"
6774,3299,"03 30, 2011"
456,163,"06 7, 2013"
12184,13659,"07 28, 2016"
2760,3817,"02 1, 2015"
11374,12437,"07 9, 2016"
10711,9876,"04 11, 2016"
11147,13823,"09 5, 2016"
6027,10257,"05 9, 2016"
332,6921,"02 7, 2015"
12175,8533,"07 5, 2015"
8015,5905,"12 17, 2014"
10496,10727,"02 10, 2014"
12560,13879,"03 28, 2016"
229,1171,"04 17, 2001"
12583,12035,"04 20, 2015"
10487,13251,"12 3, 2013"
6475,14644,"12 3, 2017"
2081,2046,"05 10, 2010"
12252,14120,"04 14, 2018"
12531,6874,"06 11, 2017"
2117,7752,"10 3, 2015"
14832,13866,"10 7, 2015"
8515,12930,"06 13, 2017"
1013,2587,"10 23, 2005"
2095,2169,"12 26, 2014"
7951,14760,"12 10, 2015"
8296,4307,"03 20, 2018"
7169,10634,"05 7, 2013"
10487,11622,"12 1, 2014"
2504,5313,"05 21, 2014"
3016,7960,"07 14, 2014"
7810,6274,"09 12, 2017"
12655,6845,"08 13, 2014"
11669,10878,"10 1, 2014"
980,7337,"03 3, 2017"
235,10884,"09 21, 2014"
7736,12131,"07 5, 2015"
3368,14117,"07 22, 2015"
8446,11695,"09 21, 2015"
9331,10678,"09 22, 2014"
12890,6500,"05 26, 2014"
15033,10368,"01 19, 2016"
4100,1638,"04 29, 2015"
3594,5469,"09 16, 2014"
6549,15037,"08 29, 2016"
4448,3992,"02 26, 2015"
11472,14982,"03 29, 2016"
2192,13234,"11 10, 2015"
4223,1941,"02 4, 2010"
2517,10694,"04 7, 2015"
12189,14117,"07 15, 2015"
12685,11905,"01 30, 2015"
2520,9295,"03 12, 2018"
4750,6430,"03 23, 2018"
12164,11395,"02 21, 2015"
2517,10831,"05 28, 2014"
6450,7320,"03 8, 2017"
2033,7561,"11 8, 2014"
8554,12619,"01 11, 2018"
966,11187,"03 9, 2014"
2147,3303,"07 6, 2011"
12923,10354,"07 8, 2016"
7399,11336,"04 27, 2014"
362,7264,"01 7, 2015"
9336,3406,"05 8, 2015"
10740,6539,"06 20, 2017"
15273,14390,"01 31, 2018"
10487,11023,"02 25, 2014"
3338,7502,"03 20, 2018"
3791,3534,"09 7, 2016"
6347,10079,"11 15, 2014"
7386,10086,"07 5, 2014"
11867,10340,"07 26, 2013"
6347,9981,"07 3, 2012"
7977,6542,"05 27, 2015"
13087,15195,"04 7, 2013"
12270,10395,"11 11, 2012"
8967,6363,"04 5, 2010"
14341,5809,"12 21, 2017"
14724,12633,"09 17, 2016"
6689,3097,"01 2, 2014"
10074,4103,"10 23, 2015"
14303,11068,"02 1, 2014"
4486,9363,"01 25, 2018"
8292,8426,"03 31, 2017"
350,3560,"07 15, 2001"
5890,9460,"08 20, 2013"
6241,4078,"11 23, 2014"
6459,10927,"10 22, 2016"
12179,8415,"04 21, 2018"
8140,14125,"07 21, 2016"
3434,2460,"01 28, 2014"
7005,7264,"09 19, 2013"
6232,4623,"12 17, 2015"
3083,1193,"11 15, 2014"
11015,6369,"04 11, 2015"
7982,7375,"03 14, 2015"
12750,9955,"01 19, 2014"
4853,13767,"12 27, 2014"
10129,7681,"01 29, 2013"
10615,6496,"09 4, 2013"
14576,14144,"03 1, 2016"
14181,11033,"10 12, 2016"
2943,5064,"12 28, 2013"
11549,14713,"06 1, 2017"
13226,13475,"09 2, 2016"
1578,3926,"02 1, 2016"
955,9315,"06 23, 2014"
4310,5565,"06 9, 2014"
4579,2739,"07 4, 2014"
3228,2853,"05 25, 2005"
5977,809,"08 7, 2015"
9540,10218,"08 16, 2014"
14329,14179,"03 3, 2018"
6994,10354,"03 20, 2013"
13974,13020,"06 4, 2014"
5078,13502,"12 1, 2017"
8451,14266,"03 27, 2018"
1218,2426,"03 11, 2012"
1445,2106,"04 11, 2011"
14451,8170,"03 30, 2016"
6524,10613,"03 22, 2013"
13869,6362,"08 11, 2016"
2226,4873,"11 9, 2011"
3076,7771,"01 15, 2012"
3681,10045,"03 12, 2014"
3342,10320,"07 31, 2013"
7768,7745,"09 6, 2013"
14235,15039,"09 16, 2015"
13302,12086,"02 2, 2017"
4111,12395,"10 1, 2016"
5954,5259,"09 2, 2011"
12330,3267,"12 7, 2017"
5840,6116,"08 24, 2014"
11980,7865,"09 11, 2015"
12890,9857,"01 21, 2013"
3008,616,"03 13, 2012"
6984,6521,"05 21, 2015"
3681,5825,"07 23, 2014"
3611,3170,"02 25, 2015"
7911,10064,"09 10, 2014"
2350,620,"09 12, 2012"
6961,3099,"03 2, 2016"
6146,9275,"08 9, 2015"
2135,4706,"01 11, 2012"
13045,14466,"11 6, 2017"
12743,14889,"04 22, 2018"
4553,6532,"09 15, 2016"
8100,14055,"11 9, 2017"
12063,8202,"04 14, 2014"
9480,11675,"08 9, 2014"
13422,13443,"12 17, 2017"
5295,4141,"02 28, 2018"
4107,4690,"11 23, 2015"
3672,14394,"10 18, 2017"
5581,2124,"09 27, 2012"
8281,9908,"01 24, 2014"
4403,9262,"12 3, 2015"
8354,6055,"09 27, 2016"
7657,10456,"02 18, 2013"
4053,4253,"05 21, 2017"
13542,12705,"03 30, 2018"
5707,6228,"03 23, 2014"
10705,9543,"04 12, 2012"
2375,13026,"05 13, 2016"
1887,5474,"04 27, 2015"
15042,12972,"07 19, 2017"
2609,163,"07 16, 2014"
9597,13128,"10 19, 2012"
9872,3986,"01 20, 2018"
2473,7882,"03 21, 2014"
13925,14481,"10 21, 2017"
5221,2339,"05 14, 2011"
89,6359,"05 27, 2014"
10136,6676,"08 7, 2016"
1422,3853,"06 20, 2012"
10388,10352,"01 6, 2017"
9258,2107,"04 2, 2018"
14929,8120,"08 31, 2015"
11867,10115,"07 26, 2013"
7980,8692,"01 14, 2016"
7456,5050,"01 3, 2016"
6253,5081,"05 29, 2017"
10431,1833,"06 8, 2015"
527,482,"11 1, 2010"
6008,2134,"08 21, 2015"
1348,2493,"01 19, 2009"
5401,7922,"12 12, 2013"
6515,13614,"01 7, 2015"
11688,8295,"09 13, 2017"
4675,4624,"04 14, 2013"
3609,4586,"02 16, 2016"
6466,4551,"09 22, 2017"
10724,13571,"07 18, 2017"
12965,15215,"08 26, 2014"
7373,14080,"11 20, 2015"
5116,14745,"01 19, 2013"
471,13359,"09 29, 2017"
7580,13537,"10 19, 2016"
6621,12082,"08 27, 2015"
10890,5810,"05 6, 2018"
3039,5867,"07 30, 2015"
2002,982,"03 18, 2018"
3917,398,"07 20, 2014"
1862,13014,"10 12, 2015"
6853,10646,"06 28, 2013"
5463,10064,"06 24, 2015"
14677,6729,"11 7, 2014"
5328,6747,"10 31, 2013"
5078,14950,"07 28, 2016"
8563,13427,"03 14, 2017"
8682,12997,"06 5, 2017"
14332,5798,"02 8, 2013"
10981,2204,"12 21, 2014"
5634,4271,"03 31, 2011"
77,1568,"02 26, 2015"
415,1260,"07 5, 2010"
7258,1675,"09 7, 2014"
9071,6489,"12 31, 2014"
14575,7851,"09 25, 2017"
14021,14530,"01 19, 2018"
4029,11163,"03 10, 2015"
6108,5376,"07 4, 2015"
4955,3223,"04 29, 2016"
9350,9497,"01 26, 2015"
8331,5185,"09 15, 2017"
15098,12845,"04 3, 2017"
10466,14417,"10 29, 2017"
7509,15075,"08 21, 2017"
4300,4551,"02 20, 2018"
5458,4449,"07 29, 2015"
12854,13588,"11 30, 2016"
2125,14913,"12 13, 2015"
5533,982,"05 6, 2017"
13111,12166,"01 19, 2017"
3377,8526,"08 15, 2016"
6512,676,"02 2, 2013"
9218,7630,"08 10, 2015"
11217,11710,"07 30, 2016"
3511,7330,"07 11, 2016"
1405,297,"04 20, 2004"
1170,6144,"02 3, 2008"
355,1967,"06 9, 2000"
13706,13537,"08 31, 2016"
918,15040,"01 29, 2015"
14491,12918,"01 6, 2018"
2347,833,"05 3, 2013"
14103,6393,"05 15, 2015"
14049,10672,"08 6, 2016"
7157,5054,"11 15, 2016"
7811,4995,"08 14, 2016"
15158,11233,"04 21, 2014"
9969,11068,"06 30, 2013"
10714,9709,"12 28, 2012"
8055,6279,"12 2, 2011"
2033,10365,"07 11, 2013"
15051,14457,"10 14, 2017"
15034,11160,"10 3, 2014"
5549,3658,"01 15, 2016"
12675,11538,"08 26, 2014"
7367,10283,"08 10, 2015"
6905,1574,"09 7, 2014"
578,2068,"01 4, 2012"
3696,10369,"12 7, 2014"
10488,8900,"05 18, 2014"
15261,12754,"11 22, 2016"
14918,14376,"03 16, 2018"
2250,8512,"07 10, 2016"
5394,12365,"03 21, 2018"
11951,10452,"01 15, 2015"
10803,2080,"01 16, 2013"
13214,11576,"12 26, 2015"
10412,2990,"02 19, 2014"
14739,11526,"08 20, 2014"
4768,9658,"05 28, 2016"
13743,11667,"08 10, 2016"
676,6076,"07 5, 2012"
14358,10034,"10 12, 2014"
7730,8123,"07 8, 2015"
7763,9038,"01 12, 2018"
7412,11051,"07 7, 2014"
2853,5803,"07 2, 2014"
537,2796,"12 31, 2004"
10221,6916,"09 4, 2017"
2508,5686,"12 3, 2014"
6573,7803,"05 5, 2013"
10603,13106,"08 28, 2011"
2073,8511,"01 3, 2016"
2383,587,"12 16, 2017"
10971,7709,"03 29, 2016"
10503,4330,"07 29, 2011"
11367,13362,"08 9, 2015"
12333,9575,"11 29, 2016"
13465,15203,"09 30, 2013"
2004,124,"02 6, 2016"
3612,209,"08 20, 2017"
7641,11716,"12 5, 2014"
8740,12350,"11 10, 2017"
3365,13494,"05 1, 2017"
11963,5612,"03 25, 2014"
10491,6373,"06 30, 2014"
15282,14783,"10 4, 2016"
3111,4455,"05 3, 2016"
5442,1340,"05 10, 2017"
8742,7538,"08 16, 2013"
9805,6258,"11 27, 2012"
9569,1452,"06 12, 2016"
7361,3811,"12 27, 2015"
6418,2125,"06 1, 2014"
8727,10895,"09 9, 2015"
15325,14452,"10 5, 2017"
14407,14645,"01 12, 2018"
2367,977,"02 27, 2016"
14959,14181,"12 2, 2016"
14241,14125,"07 21, 2016"
46,2310,"07 20, 2009"
3049,695,"09 18, 2017"
141,1157,"06 24, 2014"
8563,14158,"05 12, 2015"
4025,5381,"08 18, 2014"
3247,12152,"08 9, 2015"
6827,4924,"10 22, 2014"
8433,12211,"09 11, 2016"
8508,5114,"02 9, 2015"
12730,10739,"04 23, 2015"
2971,2573,"10 21, 2012"
266,11,"07 25, 2014"
14343,11407,"09 9, 2017"
1461,268,"12 4, 2017"
524,4717,"02 8, 2013"
13982,13855,"05 9, 2015"
1827,1825,"01 7, 2017"
3437,1758,"08 18, 2016"
2599,10008,"06 28, 2017"
8679,4161,"06 2, 2017"
9705,9290,"07 26, 2015"
14394,12393,"02 21, 2016"
3366,11051,"11 9, 2013"
7943,7690,"10 27, 2012"
15138,14632,"02 9, 2018"
947,6371,"01 11, 2015"
3967,12001,"08 11, 2016"
10475,14910,"03 4, 2014"
103,1209,"10 17, 2017"
8703,3098,"09 15, 2014"
13804,10362,"11 6, 2015"
12518,15154,"01 16, 2014"
12593,6871,"07 5, 2013"
12801,12181,"08 20, 2015"
5907,13900,"06 28, 2017"
13236,9936,"12 14, 2013"
11737,13206,"06 13, 2016"
9603,2244,"09 3, 2013"
14229,5658,"07 29, 2013"
13846,13497,"11 2, 2015"
3409,922,"10 7, 2015"
3565,4424,"02 26, 2013"
10236,3805,"04 27, 2018"
14491,14383,"08 21, 2017"
12893,8313,"06 1, 2016"
764,7276,"01 28, 2016"
5085,8642,"02 22, 2018"
14518,13109,"02 22, 2017"
7236,7961,"03 4, 2014"
8949,6412,"02 1, 2011"
1975,4975,"02 7, 2005"
5140,9482,"09 23, 2012"
2568,12019,"08 31, 2016"
7048,773,"11 14, 2016"
14086,5665,"01 13, 2014"
10987,3443,"02 26, 2015"
4897,6540,"09 11, 2013"
9457,6062,"02 12, 2015"
1765,1672,"02 10, 2015"
6455,6774,"10 3, 2015"
3047,14274,"03 12, 2017"
8193,8465,"02 24, 2017"
12333,11270,"04 9, 2014"
12040,5616,"05 20, 2013"
984,2165,"10 26, 2012"
34,1,"12 10, 2000"
12479,7847,"01 10, 2015"
6338,10357,"01 28, 2013"
8624,10232,"09 19, 2013"
9384,11792,"08 28, 2016"
2043,125,"08 25, 2010"
98,2573,"12 1, 2012"
11125,6576,"04 13, 2016"
12013,12761,"12 27, 2016"
14938,10588,"04 10, 2013"
7749,13794,"07 29, 2016"
10674,4978,"07 8, 2013"
1558,14919,"01 6, 2008"
5666,7244,"12 22, 2014"
4853,9484,"06 4, 2015"
8343,8855,"06 18, 2014"
4290,10354,"11 30, 2014"
6212,4758,"01 7, 2013"
13523,10618,"07 6, 2017"
8717,1664,"07 5, 2014"
6941,982,"08 2, 2017"
5486,8997,"02 9, 2017"
13188,7979,"06 18, 2015"
11138,8963,"01 27, 2016"
7682,4466,"01 6, 2013"
3046,2599,"01 31, 2013"
12049,4435,"07 14, 2015"
12827,13124,"10 2, 2014"
610,3951,"12 10, 2015"
10632,12420,"07 22, 2017"
4577,10571,"06 20, 2014"
2141,1219,"06 1, 2014"
449,2435,"06 29, 2013"
7608,4930,"08 18, 2014"
1054,57,"01 25, 2016"
2877,9518,"10 31, 2016"
14288,5810,"11 16, 2015"
14342,14996,"06 5, 2018"
7421,8211,"10 8, 2014"
764,5478,"04 13, 2015"
2470,8272,"05 12, 2016"
2343,10098,"06 6, 2015"
6282,13307,"03 31, 2015"
7110,981,"05 26, 2015"
669,1992,"07 20, 2016"
7045,2548,"06 20, 2016"
12003,8774,"09 30, 2013"
11207,5131,"02 18, 2016"
2621,3149,"11 13, 2016"
2671,6709,"06 18, 2011"
10481,14304,"05 11, 2018"
3026,10756,"10 14, 2013"
6548,14978,"11 17, 2017"
455,374,"09 5, 2013"
6283,10892,"01 3, 2016"
5955,4725,"01 11, 2016"
7399,10741,"10 13, 2017"
362,150,"03 6, 2014"
4200,2495,"10 1, 2014"
15334,14040,"04 20, 2016"
8500,12332,"10 7, 2016"
12566,13495,"08 15, 2017"
7316,14042,"06 30, 2016"
3367,12277,"07 2, 2016"
6669,6669,"06 14, 2017"
14845,14083,"07 21, 2015"
5553,4925,"11 2, 2016"
5577,15216,"10 30, 2014"
5633,613,"05 12, 2013"
3278,709,"04 11, 2015"
11489,4148,"10 24, 2016"
6183,1520,"01 23, 2013"
4553,2031,"07 7, 2013"
1344,5433,"01 3, 2015"
10476,14927,"11 2, 2016"
14975,8447,"08 12, 2017"
943,1745,"02 6, 2015"
1960,1889,"12 26, 2011"
4209,11017,"10 26, 2014"
12233,14008,"07 7, 2016"
12248,3721,"04 26, 2016"
3465,7274,"09 11, 2014"
13879,11488,"02 16, 2017"
3996,249,"03 4, 2018"
13390,14866,"09 24, 2017"
10730,7012,"06 7, 2014"
7301,10062,"09 19, 2014"
8683,4066,"05 19, 2013"
15024,12393,"11 15, 2016"
3891,1654,"01 24, 2015"
2298,1439,"09 7, 2013"
6399,819,"07 18, 2013"
5794,1515,"03 27, 2014"
6387,8452,"04 3, 2017"
10496,10347,"05 9, 2014"
9327,8927,"06 9, 2008"
1918,6669,"10 15, 2013"
12274,14231,"05 11, 2016"
11609,11821,"07 18, 2017"
907,9210,"10 21, 2011"
1683,7601,"01 30, 2014"
6240,2926,"10 9, 2014"
2861,3729,"11 20, 2013"
7258,4312,"01 24, 2016"
4907,1184,"01 18, 2008"
8343,3092,"10 29, 2015"
5418,450,"03 9, 2013"
10252,4908,"04 27, 2018"
6628,8806,"09 22, 2014"
3400,191,"02 23, 2017"
7914,4089,"06 15, 2015"
4867,3601,"10 9, 2006"
2522,3255,"10 20, 2014"
89,10672,"09 17, 2013"
6103,9308,"05 2, 2017"
1841,1408,"01 1, 2017"
1378,1719,"05 23, 2015"
8395,3347,"02 20, 2015"
9760,14634,"01 20, 2018"
2686,1571,"09 30, 2015"
1931,1672,"09 21, 2014"
